timestamp,EC Level,Temperature,Humidity,pH Level,Light Level
2024-06-27 12:00:05,1.930213089748884,21.91166720678402,65.24818006808218,6.999516188576174,676.7202940270467
2024-06-27 12:00:06,1.2104739777492164,25.21842024793804,45.041486176425934,7.49179242272128,346.13477875326566
2024-06-27 12:00:07,1.4715823575098295,27.40403965106711,32.89906706145288,5.833129194226745,430.4055666929985
2024-06-27 12:00:08,1.6451743516188708,29.336526211729534,56.715215434438385,7.229219969528084,380.05276008522793
2024-06-27 12:00:09,1.7845143592079484,20.40982884934955,48.33643102806114,6.152916418730591,230.8498255731729
2024-06-27 12:00:10,1.6276898997927045,22.55298208916919,63.62060101748328,6.848437143537896,409.52904818556544
2024-06-27 12:00:11,2.427223950632679,19.71328432966546,42.59780886614333,6.591115893579762,734.8780059088629
2024-06-27 12:00:12,1.809392832372925,23.062971749498278,59.34291233738384,7.141510260526765,645.7340370402692
2024-06-27 12:00:13,2.205452563141769,25.241215496593146,46.40317807645458,7.28640113462216,466.6464713213443
2024-06-27 12:00:14,1.5668614200738986,22.616299154509353,45.720652967198404,5.786659928180261,446.5276779439638
2024-06-27 12:00:15,1.6657492355052432,19.361755174724752,53.656007090425035,7.169701284286215,425.89810111721914
2024-06-27 12:00:16,1.8054914363124215,22.98169931362484,38.01529555701761,5.958316361311842,474.8762989923612
2024-06-27 12:00:17,1.446293425034245,23.924047563713636,53.527907821122426,7.002926590998986,335.40930962909016
2024-06-27 12:00:18,2.3800348558461026,21.33473480163754,46.039997681456214,6.944126095820908,333.1698739387849
2024-06-27 12:00:19,1.0522427635331209,19.413694601609677,37.38191171796095,6.654692043333266,599.1430834771239
2024-06-27 12:00:20,1.5769949904202871,27.747155439119993,34.93574651972835,6.308485968214387,264.45566009993377
2024-06-27 12:00:21,2.4096194257168926,21.338160006720372,56.8401927807732,6.672600264901295,463.73904506425373
2024-06-27 12:00:22,1.7423144913883748,18.038139378882732,67.94528796083634,7.161275345164077,589.155785287189
2024-06-27 12:00:23,1.4430293507150331,26.121108494024675,33.22814096426769,6.775983415009145,418.0864461992986
2024-06-27 12:00:24,1.2995891190877833,26.39877441348952,45.904369999620016,6.693277896509625,338.14526589089894
2024-06-27 12:00:25,1.0623493938936377,21.514295483498337,64.54262698170476,6.479044931289459,408.7207368744706
2024-06-27 12:00:26,1.6569115932261618,18.44168488820689,33.781839152130296,7.152346134161396,549.2516365803658
2024-06-27 12:00:27,2.381283121881573,27.458506840571786,44.96721467641608,6.815169822816168,528.3763313139998
2024-06-27 12:00:28,1.0923334948784582,27.10832059787663,39.81607524214604,7.085673733457852,416.3134170173308
2024-06-27 12:00:29,1.0757922096961579,19.665241097612178,34.558109434783965,6.83209055250999,767.4086050212936
2024-06-27 12:00:30,1.4678603271944022,18.505893589247002,62.22311218534585,6.912636112145917,475.45989282243335
2024-06-27 12:02:53,1.7628660735651784,23.181735156617762,49.4536049509731,7.150679694370133,702.6263577213185
2024-06-27 12:02:54,1.8320610469421008,29.912716741628216,55.0003965759734,6.29754248748817,201.5219348256817
2024-06-27 12:02:55,1.4011666457795502,20.443061333146346,58.20433133256756,7.315253009141385,601.2281343050497
2024-06-27 12:02:56,1.7950324877819714,28.722415739068662,43.70141768634023,6.298737455687127,576.06539608683
2024-06-27 12:02:57,1.7788699594982584,21.26452784227864,32.91550247411862,7.123930270246107,637.0695032764254
2024-06-27 12:02:58,1.4643405764249104,23.46976657292356,37.57658162202936,5.600455629391333,245.28128654082403
2024-06-27 12:02:59,2.4278420677403645,21.525733534602054,31.944457484516168,6.6450093968055715,282.5894657557808
2024-06-27 12:03:00,1.7394271626070785,21.2814256711238,35.735493868962806,7.382406068854843,727.8253192112863
2024-06-27 12:03:01,1.0752456788840887,28.810892940037505,31.431426001295684,5.509294509639441,432.72919872216517
2024-06-27 12:03:02,1.706982831504126,22.060397160765724,30.48167897162978,5.563591844997325,754.2136138628719
2024-06-27 12:03:03,1.9348757128404495,22.65070876869252,60.14298076043638,6.052820352214851,423.47390475758993
2024-06-27 12:03:04,1.0051728657261285,23.1194712836638,50.73621604592485,7.216146978069619,726.5660236938032
2024-06-27 12:03:05,2.331197512780495,23.6510185832327,47.504052282841535,7.295144632709612,439.41613994730096
2024-06-27 12:03:06,1.8848972212564863,23.271263604840527,54.22854812219495,6.302884878670541,537.9449772904647
2024-06-27 12:03:07,1.8207948591794063,23.28367884335847,43.16686198949036,6.0286126027489635,455.43247554282306
2024-06-27 12:03:08,1.5644072630860735,28.411204353773662,68.81463209198675,6.977000332941393,404.973226634884
2024-06-27 12:03:09,1.2254118915825076,29.064560903704063,38.50925438542612,7.283106857557289,496.10506137734006
2024-06-27 12:03:10,2.1420493420481392,24.77263630661536,67.29282889229222,7.297098142758224,799.9132510098066
2024-06-27 12:03:11,1.8499141504335497,28.736890531546607,39.443372525751975,6.3819164559759045,549.0688654062842
2024-06-27 12:03:12,1.0340255677958758,18.939076865946152,46.30330792245521,7.469114833061736,622.7843661648637
2024-06-27 12:03:13,2.344696476009215,22.801089405077025,44.26563729099348,6.0207010757747526,444.927848056636
2024-06-27 12:03:14,1.3427218398272152,20.629600283428907,42.9862997534547,6.970816920920532,455.0366379530766
2024-06-27 12:03:15,1.6636387683027212,24.486510619155375,66.64577447839335,7.3092036883484806,744.6792884906381
2024-06-27 12:03:16,1.2505021194007362,23.806787888491073,68.70968079783651,6.151085427343671,760.2367354533059
2024-06-27 12:03:17,1.250917590180477,19.849694911619295,40.49427685039779,6.65133033007312,544.5034649587915
2024-06-27 12:03:18,1.3041006887482527,27.811719160272812,58.93439902962517,6.339504581033316,596.5763850917127
2024-06-27 12:03:19,1.9221205924338067,18.39122751234479,38.3113241237228,6.485065874390633,725.9447362940833
2024-06-27 12:03:20,2.301535909452191,26.817123811027407,68.8615964883341,7.142689546534711,432.65568727117454
2024-06-27 12:03:21,1.045891206829996,20.1562796877107,36.43777794007295,5.82452672944181,606.2496291269856
2024-06-27 12:03:22,1.486859613575873,23.133026707579326,56.20366332083089,6.139142091760161,717.1036310269382
2024-06-27 12:03:23,2.441242099261513,28.652512470003007,67.7218246910958,6.416791117696153,490.628814354224
2024-06-27 12:03:25,1.1211072688120793,20.771082385292978,39.11483859822262,6.499328536959808,411.0292357295027
2024-06-27 12:03:25,1.4607589082262,22.993124630252925,41.833053462749476,7.395254988097986,387.3994787966708
2024-06-27 12:03:26,2.0694982992634037,19.286141183378174,67.90781948254255,5.825562019771252,412.14258987133985
2024-06-27 12:03:27,1.5747538021905836,27.275820394556725,32.78910603801043,7.188356104577264,489.8606712066506
2024-06-27 12:03:28,1.9183891062917557,29.87006226692507,40.69234413283786,7.110824359137325,469.00328130236005
2024-06-27 12:03:29,2.3361174859603304,29.367829117895564,36.56642101773885,5.817281602744671,446.97045082684633
2024-06-27 12:03:30,2.218796666657843,23.029470867640903,35.60202459202247,5.8988955298092725,686.7517807593827
2024-06-27 12:03:31,2.2392459926906527,27.13023821271892,67.38006709961562,7.006179329915957,538.6089817641537
2024-06-27 12:03:32,2.418324131540683,25.800625942152607,48.43879868203628,6.82300878525676,600.1192940457895
2024-06-27 12:03:33,1.3254081490838392,23.799245168773,57.37740201573957,5.954575984307706,430.6679851044472
2024-06-27 12:03:34,2.1734617780661516,23.587814363288228,35.51586791559585,6.491499505804441,794.0373974470256
2024-06-27 12:03:35,1.1059542356979795,24.667622945337904,52.32187950843708,6.271000048334383,743.5088822527372
2024-06-27 12:03:36,1.6656546346900147,26.371762684741125,36.312204245346166,6.482238000547467,733.1628346153443
2024-06-27 12:03:42,1.18914777299579,28.58573928316165,47.626359504115136,6.374994327551783,540.726008609902
2024-06-27 12:03:42,1.3982983234547905,27.07537974068435,34.402781097277035,6.542331898826527,299.90560252049715
2024-06-27 12:03:42,2.215941287492202,27.945615047743406,59.84457646213941,6.6249118403668685,312.7930771028242
2024-06-27 12:03:43,1.577644760851959,20.788197733263125,40.58695433518409,5.56142082121386,367.12397141799704
2024-06-27 12:03:44,1.3600935580074434,22.820371687130077,63.60373173107639,6.313577375101658,368.3914211807552
2024-06-27 12:03:45,1.9582825524320684,25.861181431010003,58.57107889304954,6.536345520685382,247.86840617078792
2024-06-27 12:03:45,1.208984826459472,27.826365203483732,52.45375501444967,6.1959299179501635,537.071880638272
2024-06-27 12:03:46,1.7085437774439276,25.65079456022024,47.593873583676185,7.327593304695526,522.2298430936881
2024-06-27 12:03:46,2.467847447011281,19.8287355773388,38.84815640674267,7.13120591363692,758.9517574796331
2024-06-27 12:03:47,1.5408321536952185,23.99170544270703,45.646837965764114,6.051179921976225,294.908771936283
2024-06-27 12:03:47,1.191124960902886,25.351093301451964,52.552523948334496,5.934236110766943,630.6104521299018
2024-06-27 12:03:48,1.2265592675063406,25.029046263116825,58.014180941035846,6.596057846080525,294.69074779477774
2024-06-27 12:03:48,2.3345456126730464,26.7185418776248,56.24778117522645,6.097340140614839,794.0533397698313
2024-06-27 12:03:49,1.1697558448928047,29.765404966563477,50.8917314074275,6.434052996984262,210.66193783094286
2024-06-27 12:03:49,1.7934890749805021,28.42057791642182,33.067648118591556,6.674543725104938,447.5759407719885
2024-06-27 12:03:50,1.6375551319639536,23.293402881922084,50.89551186115469,7.174737665136233,663.400579991575
2024-06-27 12:03:50,1.107530594936668,27.436197870169277,57.52913495852016,7.24073151291986,399.6351926571667
2024-06-27 12:03:51,2.0277400511685952,28.200720542762674,35.548735942592934,5.623957180187369,462.39849462537626
2024-06-27 12:03:51,1.882104346768902,25.37785747844695,62.73772195327193,6.851517354157811,203.9030288206464
2024-06-27 12:03:52,1.0047284439103294,22.568346896043774,44.45890643563477,5.75038963664542,480.5662998984762
2024-06-27 12:03:52,1.9333981794014676,22.525172163525895,36.594189202130984,6.562986801144832,247.89659218404245
2024-06-27 12:03:53,1.084300026062577,22.093600307265238,55.88641789010594,6.845575787902255,650.7711828199517
2024-06-27 12:03:53,1.8755415329963538,29.05159616962805,47.16068312463151,6.176953108611713,425.33154523801056
2024-06-27 12:03:54,1.1177358520665166,28.21738819896013,44.27840988015075,6.748846131124079,463.6250308433684
2024-06-27 12:03:54,1.1811362545600423,27.099222130401643,41.854857296925914,6.948449756140216,507.8731303887495
2024-06-27 12:03:55,1.8785452435791732,23.243200591258464,57.794977833864785,7.12568332487465,658.3749163017069
2024-06-27 12:03:55,2.2133229033547646,22.274880309672362,59.32312237154647,6.5303402386576455,504.3810851397935
2024-06-27 12:03:56,1.5162755647376542,22.370794138192124,63.34046830692607,6.9707567414070635,461.374513448959
2024-06-27 12:03:57,1.702621170192024,27.92532048894098,39.45076403128871,7.337572910022519,521.6503112878297
2024-06-27 12:03:58,1.8106231043065608,26.522086431635433,65.78339321822905,6.617360725389165,351.1077722962028
2024-06-27 12:03:59,1.976943918347671,21.412784810452344,57.34325992580638,6.928541355508718,288.72958593152
2024-06-27 12:04:00,2.3792878474753403,20.93417785875859,30.46591268829581,7.4196042599003835,560.4916342756401
2024-06-27 12:04:01,2.131917410056549,18.464700551670266,51.515481301806666,7.187425280907549,747.2623040537236
2024-06-27 12:04:02,1.677442980510382,23.249819435084543,59.82534919381384,5.689837720700805,610.1641746218734
2024-06-27 12:04:03,1.2809229491498337,20.78856659831946,66.08816769304084,6.019650167056671,792.9984139137786
2024-06-27 12:04:04,2.420285877919355,25.692395168124044,69.51710547503455,7.4178941066671875,355.4124157537875
2024-06-27 12:04:05,2.058947058476547,18.032423825341493,49.15781695201245,6.049244081005909,304.8084028014405
2024-06-27 12:04:06,2.2973488951666354,20.2975472524006,49.702689751590924,6.006779858335625,459.0588835380585
2024-06-27 12:04:07,2.2799351840068143,20.493072967478028,60.36757810888545,6.9934068720655755,248.30209100101376
2024-06-27 12:04:08,1.7050058590530015,29.196183196432585,69.75357715631527,6.386223988665443,781.2911573698086
2024-06-27 12:04:09,2.2789778599364166,24.774262000182453,66.17942813331891,7.390763263487984,794.555477934809
2024-06-27 12:04:10,2.2561955446594286,26.014394833594608,31.280418494504264,7.315085072352275,655.5551588177584
2024-06-27 12:04:11,2.3615260804425318,28.144397196462698,33.713156193378595,7.097420184665016,591.426458265885
2024-06-27 12:04:12,1.0571042640426422,22.15272911047624,54.27419764409998,6.421669380674465,404.33038571203224
2024-06-27 12:04:13,1.4484084284281047,24.008881724415104,46.64961140298318,6.478262055269991,458.8134710686154
2024-06-27 12:04:14,1.1168976705709044,24.45109231854282,58.00631342764599,6.7744237855524805,654.3528528336659
2024-06-27 12:04:15,1.0563392017555886,19.570928172977705,31.355501861953414,5.791959114175293,448.40514520720455
2024-06-27 12:04:16,1.8730281186659816,29.18003091533891,37.80533636231865,5.626444885777358,364.13658841856
2024-06-27 12:04:17,1.2043467778336283,28.64442762782184,50.49411047171165,6.6362642927964,215.9867960741405
2024-06-27 12:04:18,2.033021055294472,25.76382998645851,30.50331454938359,6.707134427817992,412.75023328444854
2024-06-27 12:04:19,2.235465903137608,23.431717739338183,47.48315991022156,5.517911766819482,331.07785006749623
2024-06-27 12:04:20,1.102894230036199,29.629382769851674,30.940738398971295,7.06785237014085,699.0618948131334
2024-06-27 12:04:21,1.4609799883527668,26.70102391029622,47.56452763201986,5.79479499617317,696.409908424283
2024-06-27 12:04:22,1.1309350468276003,20.509360830503073,41.157430563847974,6.9778082907776815,743.2935730929403
2024-06-27 12:04:23,2.485747612631869,26.494965234488262,63.385517229938834,6.379271027891615,479.72111262954195
2024-06-27 12:04:24,1.9686860918571274,22.797814886370677,58.729404933699385,6.391009081974224,483.177437101577
2024-06-27 12:04:25,2.417603356317828,21.191172015130935,65.7353526786905,5.733831460148515,308.23260337170535
2024-06-27 12:04:37,1.4458044330755344,21.75016091595543,56.74820942242261,6.81706487046214,707.837001635786
2024-06-27 12:04:38,1.4458925274652155,23.576636466274465,39.076712065251456,6.058380683504041,227.2645812250972
2024-06-27 12:04:39,2.2572804419485317,27.531054619479438,35.77759872241407,5.673123413462906,799.5555560554182
2024-06-27 12:04:40,2.499435590862569,23.381584390386955,31.50080098597268,7.357935662932638,495.7793301552018
2024-06-27 12:04:41,1.1111559537582014,24.526033691965473,51.24551246116536,6.755276278713139,522.2443018834783
2024-06-27 12:04:42,1.1163397132238166,20.349282255301112,60.827089864370066,6.036064063697404,524.6306537517914
2024-06-27 12:04:43,1.7666713830089409,18.501859125000294,63.31711809250582,6.816487271718961,249.88094821451176
2024-06-27 12:04:44,1.1480954952222213,25.784974529674123,37.30879275513507,7.304491986904045,792.0802129550391
2024-06-27 12:04:45,1.7998525139177879,22.63263430792677,46.77569532527141,6.2998038633457,216.0677602615915
2024-06-27 12:04:46,2.205032137699276,28.983476514862158,59.157595832723544,6.56746359766557,387.9140609778551
2024-06-27 12:04:47,2.368287572602278,25.455917037124472,59.30095495868332,6.814901567286018,581.4204814742799
2024-06-27 12:04:48,1.0956925190111382,25.35559134229254,55.39042948214434,6.334539280689429,784.5461989066127
2024-06-27 12:04:49,1.9354836978806795,22.10799128957258,42.55155765662295,7.307368579935616,671.8632072023127
2024-06-27 12:04:50,2.3108354644744167,29.231529414591854,50.642684886949,6.82097070197651,208.66956964187546
2024-06-27 12:04:51,1.5013717151815853,23.061661487835092,69.40153079169012,6.1872897507352285,341.46123201376435
2024-06-27 12:04:52,1.598215358790057,29.454045198279886,52.8415364822235,7.036795009907521,567.079158170315
2024-06-27 12:04:53,2.3726194737855764,21.553337819197342,69.83424079680829,5.615749576115316,597.3346657748418
2024-06-27 12:04:54,2.3703557514080984,18.123480139830765,43.9848356424622,7.266029869098366,303.71373451277236
2024-06-27 12:04:55,1.0360389537200558,28.194419694654993,52.40102979804372,6.349407655094875,436.0338589592733
2024-06-27 12:04:56,1.18040808244443,19.28101399580984,40.0876451679034,7.128019080704853,505.7507444089119
2024-06-27 12:04:57,1.6754938972181215,27.259776023610137,68.25715895665942,6.3034861673320455,618.3703374855205
2024-06-27 12:04:58,1.025887293461539,24.220528065065775,63.01225781478768,6.426157118183923,243.40030443275703
2024-06-27 12:04:59,1.2095153326821044,18.36449773665145,55.486265116937844,7.253913231436327,330.46767807727167
2024-06-27 12:05:00,2.3248951753205604,25.8922721644743,58.51629454063058,7.133159627246586,764.7888427911901
2024-06-27 12:05:01,1.621065345657031,21.569519395084694,42.46823587755769,7.432831913554286,601.8015102723816
2024-06-27 12:05:02,2.0781280617250344,25.68903789913685,62.970265629426414,6.059786824249987,499.64311913519765
2024-06-27 12:05:03,2.020843325322044,27.447985371640215,69.34567979544445,5.975364518253548,555.521264673836
2024-06-27 12:05:04,1.8140856472595366,20.327277749466006,58.728816414872206,7.1665564239105946,437.63715091314134
2024-06-27 12:05:05,2.2660517926243067,29.05011641969694,44.303437719174134,7.007733712820294,666.2327842393245
2024-06-27 12:05:09,1.7602588833314474,28.883962439807863,69.70537930681343,6.56341889933001,459.3546838049005
2024-06-27 12:05:09,1.1983930811492878,22.37549826364807,64.55936544761013,5.88580344425538,686.0024896374305
2024-06-27 12:05:09,1.3489589888843272,23.2057317943703,38.18447452104209,6.128066023845892,255.23319764942607
